Wavelenght,C 1.1,DH1R,DH2.1T,DH3.1,H1Bl Hair,H1c- hair,H2.1T Hair,N1TT_good,N2.2ML_28,N3.1TT,N3.1TT_Good,R1_22,R1Sc_24,R2_good,R3.1TStraw,R4.1_23,R5_17,R6_18,R7_20,SP2.1E,SP13.1C,SP13.2B,SP-bev,SS 1.1,UN1
3734.476876,100.157667,100.665899,99.470009,99.92084,98.397364,99.265939,99.605255,100.909104,100.067112,101.679968,100.754378,100.818859,99.504132,100.103863,101.079686,98.746778,99.395389,18.208142,98.845654,96.482831,100.304142,96.613065,100.723164,100.175852,97.287533
3734.717934,100.156042,100.660365,99.47112,99.917303,98.394575,99.26267,99.602261,100.911583,100.065439,101.677469,100.752683,100.816359,99.501989,100.1021,101.078413,98.74542,99.393707,18.205727,98.845748,96.481404,100.304801,96.611945,100.720871,100.176344,97.281216
3734.958992,100.152831,100.653445,99.470632,99.912798,98.38797,99.25863,99.596916,100.908859,100.059443,101.669495,100.745195,100.81044,99.496035,100.09689,101.073422,98.741097,99.389876,18.203061,98.842815,96.480134,100.306255,96.611087,100.718918,100.172998,97.275045
3735.200051,100.148095,100.645272,99.468594,99.907425,98.377673,99.253917,99.589368,100.901126,100.04929,101.656267,100.732166,100.80127,99.48643,100.088357,101.064861,98.733934,99.383945,18.200193,98.837019,96.479103,100.308528,96.610541,100.717391,100.165932,97.269189
3735.441109,100.141935,100.636002,99.465094,99.901301,98.36389,99.248645,99.579818,100.888684,100.035238,101.638118,100.71396,100.789089,99.47341,100.076702,101.052955,98.724117,99.376009,18.197177,98.828584,96.478379,100.311628,96.610346,100.716363,100.155344,97.263818
3735.682168,100.134493,100.625811,99.460255,99.894563,98.346908,99.242939,99.568515,100.871929,100.017637,101.615486,100.691056,100.774202,99.457283,100.062203,101.038001,98.71189,99.366215,18.194077,98.81779,96.478019,100.315547,96.610527,100.715886,100.141503,97.259089
3735.923226,100.125946,100.614894,99.454234,99.887358,98.327088,99.236936,99.555753,100.851352,99.996917,101.58891,100.664037,100.756975,99.438426,100.045206,101.020365,98.697554,99.354759,18.190962,98.804972,96.478062,100.320256,96.611096,100.715995,100.124754,97.25515
3736.164284,100.1165,100.603455,99.447219,99.879848,98.304859,99.230779,99.541862,100.827526,99.973587,101.559021,100.63358,100.737831,99.417279,100.026125,101.000474,98.681459,99.34188,18.187904,98.79051,96.478532,100.325713,96.612051,100.716705,100.10551,97.252128
3736.405343,100.106391,100.59171,99.439425,99.872199,98.280707,99.224619,99.527203,100.801102,99.948222,101.526528,100.600442,100.717236,99.394335,100.005427,100.978808,98.664,99.32786,18.184982,98.774826,96.479433,100.331857,96.613376,100.718009,100.08424,97.250132
3736.646401,100.095873,100.579877,99.431094,99.864583,98.255163,99.218605,99.512153,100.772785,99.92145,101.492204,100.565443,100.695693,99.370131,99.983626,100.955887,98.645605,99.313016,18.182273,98.758371,96.480753,100.338613,96.615041,100.719883,100.061466,97.249242
3736.88746,100.085216,100.568173,99.422482,99.857172,98.228794,99.212888,99.497104,100.743332,99.893939,101.456872,100.529451,100.67373,99.345235,99.961268,100.932261,98.626727,99.297687,18.179855,98.741623,96.482461,100.345893,96.617005,100.722286,100.037748,97.249516
3737.128518,100.074695,100.556815,99.413863,99.850138,98.202186,99.207614,99.482444,100.713528,99.86638,101.421388,100.493362,100.651888,99.320237,99.938924,100.908501,98.607839,99.282236,18.177806,98.725069,96.484511,100.353597,96.619216,100.725159,100.013673,97.250977
3737.369576,100.06459,100.546011,99.405514,99.843648,98.175928,99.202922,99.468557,100.684174,99.839478,101.386618,100.458082,100.63071,99.295737,99.917167,100.885183,98.589419,99.267031,18.176197,98.7092,96.486844,100.36162,96.621617,100.728433,99.989842,97.253621
3737.610635,100.055172,100.53596,99.397717,99.837861,98.150605,99.198944,99.455809,100.656071,99.813929,101.353428,100.424508,100.610731,99.272328,99.896571,100.862879,98.571941,99.252444,18.175093,98.694503,96.48939,100.369848,96.624144,100.732029,99.966859,97.257414
3737.851693,100.046706,100.52685,99.390748,99.832931,98.126779,99.195798,99.44454,100.630003,99.790412,101.322659,100.393509,100.592466,99.250591,99.87769,100.842144,98.555872,99.238835,18.174553,98.681444,96.492071,100.378168,96.626728,100.735861,99.945316,97.262293
3738.092752,100.039439,100.518853,99.384873,99.828999,98.104982,99.19359,99.435061,100.606727,99.76957,101.295115,100.36591,100.576397,99.231077,99.86105,100.823507,98.541653,99.226552,18.174625,98.670467,96.494803,100.386467,96.629304,100.739838,99.925784,97.268165
3738.33381,100.033599,100.512127,99.380343,99.826196,98.0857,99.192412,99.427645,100.586953,99.752,101.271547,100.342477,100.562971,99.214303,99.847137,100.80746,98.529702,99.215915,18.175346,98.661979,96.497501,100.394633,96.631804,100.743869,99.908798,97.274914
3738.574869,100.029392,100.506812,99.377388,99.824639,98.06937,99.192337,99.422522,100.571336,99.738245,101.252637,100.323903,100.552585,99.20074,99.83639,100.794453,98.520397,99.207215,18.176741,98.656349,96.500078,100.402562,96.634166,100.747863,99.89485,97.282398
3738.815927,100.026997,100.503029,99.376216,99.82443,98.056369,99.193421,99.419878,100.560462,99.728774,101.238987,100.310793,100.545581,99.190803,99.829192,100.784881,98.514074,99.200705,18.178821,98.653893,96.50245,100.410155,96.63633,100.751734,99.88438,97.290458
3739.056985,100.026564,100.500878,99.377001,99.825653,98.047009,99.1957,99.41985,100.554837,99.723986,101.231107,100.303656,100.542243,99.184846,99.82586,100.77908,98.511023,99.196596,18.181584,98.654875,96.504536,100.417322,96.638245,100.755399,99.877766,97.298917
3739.298044,100.028212,100.500438,99.379886,99.828375,98.041528,99.199191,99.422522,100.554879,99.724188,101.229404,100.302893,100.542784,99.183154,99.826641,100.777321,98.511476,99.195051,18.185013,98.659496,96.506263,100.423986,96.639864,100.758783,99.875314,97.307583
3739.539102,100.032028,100.501764,99.384978,99.832641,98.040092,99.203886,99.427926,100.560905,99.7296,101.234174,100.308787,100.547347,99.185936,99.831706,100.779802,98.515604,99.196184,18.189074,98.667891,96.507563,100.430076,96.641147,100.761815,99.877257,97.316258
3739.780161,100.03806,100.504884,99.392338,99.838473,98.042785,99.209758,99.43604,100.573126,99.740339,101.24559,100.321497,100.555998,99.193322,99.841146,100.786645,98.523515,99.200052,18.193722,98.680124,96.508378,100.435537,96.64206,100.764436,99.883742,97.324736
3740.021219,100.046322,100.509803,99.401985,99.845866,98.049611,99.216755,99.446786,100.591633,99.756418,101.263698,100.341047,100.56872,99.205351,99.854963,100.797888,98.535244,99.206656,18.198893,98.696182,96.50866,100.440322,96.64258,100.766593,99.89483,97.33281
3740.262277,100.056784,100.516491,99.413888,99.854789,98.06049,99.224799,99.460028,100.616393,99.77774,101.288406,100.367323,100.585414,99.221975,99.873072,100.813483,98.55075,99.215937,18.204513,98.715972,96.508369,100.444399,96.642686,100.768242,99.910487,97.340279
3740.503336,100.069377,100.524891,99.427965,99.865176,98.075254,99.23379,99.475576,100.647242,99.804093,101.319482,100.400066,100.605892,99.243047,99.895291,100.83329,98.569913,99.227773,18.210492,98.73932,96.507479,100.447745,96.642366,100.76935,99.93058,97.346949
3740.744394,100.083986,100.534909,99.44408,99.87693,98.093651,99.243605,99.493184,100.683877,99.835148,101.356548,100.438869,100.629876,99.268323,99.921347,100.857077,98.592528,99.241983,18.216731,98.765966,96.505978,100.450352,96.641615,100.769891,99.954874,97.35264
3740.985453,100.100453,100.546419,99.46204,99.889916,98.115345,99.254096,99.512554,100.725858,99.870458,101.399081,100.483179,100.657002,99.297456,99.950871,100.884512,98.618309,99.258322,18.223119,98.795565,96.503863,100.452221,96.640433,100.769851,99.983034,97.357192
3741.226511,100.11857,100.559255,99.481599,99.903965,98.139918,99.265093,99.533338,100.772602,99.909462,101.446414,100.532295,100.686819,99.330001,99.983399,100.915172,98.646881,99.276485,18.229541,98.827691,96.501149,100.453364,96.638826,100.769224,100.014622,97.36047
3741.467569,100.138088,100.573219,99.502455,99.918868,98.166877,99.27641,99.555148,100.823395,99.951494,101.497746,100.585385,100.718796,99.365419,100.018382,100.948541,98.677789,99.296116,18.235876,98.86184,96.497865,100.453803,96.636806,100.768014,100.049101,97.362371
3741.708628,100.158714,100.588077,99.524257,99.934383,98.195664,99.287845,99.577558,100.877398,99.995788,101.552153,100.641492,100.752332,99.403082,100.055193,100.984021,98.710505,99.316805,18.242003,98.897439,96.494054,100.453572,96.634392,100.766235,100.085849,97.362825
3741.949686,100.180117,100.603564,99.546614,99.950235,98.22567,99.299188,99.600119,100.933668,100.041501,101.608611,100.699564,100.786771,99.442287,100.093139,101.020944,98.744433,99.338108,18.247806,98.933861,96.489775,100.452709,96.631607,100.763911,100.124167,97.361805
3742.190745,100.201935,100.619391,99.569098,99.966124,98.256247,99.310224,99.622374,100.991179,100.087732,101.666025,100.758475,100.821416,99.482274,100.131482,101.058584,98.778929,99.359552,18.253177,98.970441,96.485103,100.451264,96.62848,100.761073,100.1633,97.35933
3742.431803,100.223784,100.635247,99.591264,99.981732,98.286735,99.320746,99.643868,101.048858,100.133554,101.72326,100.817067,100.855554,99.522248,100.169459,101.096186,98.813318,99.380652,18.258021,99.006495,96.480124,100.449289,96.625046,100.757763,100.20246,97.355461
3742.672861,100.245272,100.650816,99.612662,99.996733,98.316481,99.330558,99.664171,101.10562,100.178044,101.779186,100.874192,100.888485,99.561407,100.206312,101.132987,98.846917,99.400931,18.262262,99.04135,96.474939,100.446844,96.621346,100.754029,100.24085,97.350309
3742.91392,100.266008,100.665782,99.632853,100.010805,98.344868,99.339487,99.682894,101.160411,100.220322,101.832721,100.928755,100.919544,99.598972,100.241315,101.168248,98.879063,99.419937,18.265845,99.074364,96.469656,100.443987,96.617424,100.749927,100.277703,97.344028
3743.154978,100.285622,100.679842,99.651432,100.023643,98.37134,99.347391,99.699708,101.212257,100.259587,101.882883,100.979765,100.948134,99.634218,100.273804,101.201283,98.909136,99.437263,18.268741,99.104962,96.464391,100.440781,96.61333,100.745517,100.312308,97.336809
3743.396037,100.303779,100.692722,99.668042,100.034973,98.39543,99.354164,99.714358,101.260308,100.295156,101.928832,101.026382,100.973753,99.666507,100.303211,101.231491,98.936596,99.452565,18.270947,99.132655,96.459261,100.437284,96.609117,100.740862,100.344045,97.328877
3743.637095,100.320192,100.704186,99.682396,100.044565,98.416776,99.359746,99.726678,101.303874,100.326495,101.969913,101.067955,100.99602,99.695318,100.329085,101.258385,98.960997,99.465582,18.272489,99.157069,96.454382,100.433552,96.60484,100.736027,100.372417,97.320478
3743.878154,100.334634,100.714045,99.694284,100.052243,98.435145,99.364122,99.736601,101.342465,100.353246,102.005687,101.104059,101.014689,99.720271,100.351119,101.281611,98.982015,99.476144,18.27342,99.177959,96.449865,100.429636,96.600557,100.731077,100.397067,97.31187
3744.119212,100.346952,100.722171,99.703589,100.057892,98.450438,99.367325,99.744159,101.375808,100.375241,102.03595,101.134504,101.029661,99.741139,100.369155,101.300968,98.999461,99.484181,18.273814,99.195222,96.445809,100.425582,96.596325,100.726075,100.4178,97.303306
3744.36027,100.357065,100.728493,99.710289,100.061469,98.462694,99.369432,99.749482,101.403855,100.392506,102.060742,101.159351,101.04099,99.757862,100.383196,101.316411,99.013282,99.489728,18.273768,99.208898,96.442298,100.421425,96.592198,100.721079,100.434586,97.29503
3744.601329,100.364972,100.733006,99.714455,100.062994,98.472081,99.37056,99.752787,101.426783,100.405258,102.080335,101.178892,101.048871,99.770539,100.393395,101.328049,99.023566,99.492914,18.273391,99.219162,96.439401,100.417196,96.588232,100.716142,100.447559,97.287257
3744.842387,100.370743,100.735764,99.716247,100.062557,98.478885,99.37086,99.754366,101.444967,100.413879,102.095209,101.193631,101.053625,99.779416,100.400045,101.336137,99.030528,99.493959,18.272802,99.226313,96.437165,100.412917,96.584475,100.711312,100.457001,97.280169
3745.083446,100.374514,100.736878,99.715899,100.060306,98.483485,99.370504,99.754568,101.458956,100.418897,102.106018,101.204243,101.055678,99.78487,100.403555,101.341049,99.034489,99.493156,18.272118,99.230749,96.435616,100.408602,96.580973,100.706629,100.463321,97.273905
3745.324504,100.376473,100.736502,99.713708,100.056437,98.486331,99.369676,99.753776,101.469427,100.420944,102.113546,101.211531,101.055532,99.787378,100.40442,101.343257,99.03586,99.490853,18.271454,99.232941,96.43476,100.404261,96.577765,100.702129,100.46703,97.268555
3745.565562,100.376851,100.734828,99.710014,100.051188,98.487914,99.368562,99.752385,101.477142,100.42072,102.118655,101.216374,101.053736,99.787487,100.403195,101.343301,99.035109,99.487431,18.270914,99.233407,96.43458,100.3999,96.574885,100.697839,100.468705,97.264161
3745.806621,100.375901,100.73207,99.705181,100.044821,98.488734,99.367339,99.750785,101.482898,100.418951,102.122236,101.219673,101.050851,99.78578,100.40046,101.341752,99.032734,99.483287,18.270584,99.232677,96.435041,100.395519,96.57236,100.693782,100.468953,97.260716
3746.047679,100.373887,100.728455,99.69958,100.03761,98.489278,99.366165,99.749335,101.487479,100.41635,102.125154,101.222302,101.047423,99.782847,100.396786,101.339186,99.029237,99.478813,18.270532,99.231269,96.436088,100.391119,96.570211,100.689978,100.468385,97.258166
3746.288738,100.371068,100.72421,99.693571,100.029832,98.489987,99.365173,99.748349,101.49161,100.413578,102.128205,101.22506,101.043951,99.779248,100.392711,101.33615,99.025094,99.474374,18.270802,99.229658,96.437654,100.386703,96.568452,100.686443,100.467576,97.256418
3746.529796,100.367684,100.719553,99.687486,100.021753,98.49124,99.364461,99.748081,101.495921,100.411217,102.132073,101.22863,101.04087,99.775491,100.388709,101.333138,99.020734,99.470295,18.271417,99.228257,96.439656,100.382274,96.567091,100.683191,100.467038,97.255342
3746.770854,100.363948,100.714681,99.68162,100.013618,98.493331,99.364091,99.748712,101.500911,100.409738,102.137299,101.233548,101.038525,99.772004,100.385174,101.330568,99.016518,99.466848,18.272373,99.227395,96.442004,100.377839,96.56613,100.680236,100.467203,97.254784
3747.011913,100.360033,100.709764,99.676214,100.005644,98.496461,99.364085,99.750349,101.506925,100.409483,102.144254,101.240177,101.03716,99.769122,100.382403,101.328763,99.012727,99.46424,18.273644,99.227309,96.444602,100.373413,96.565565,100.677592,100.468397,97.254573
3747.252971,100.356068,100.704941,99.671455,99.998013,98.500724,99.364426,99.753011,101.514137,100.410656,102.153122,101.248695,101.036911,99.767073,100.380583,101.327942,99.009546,99.462609,18.275181,99.228128,96.447346,100.369012,96.565386,100.675274,100.470829,97.254526
3747.49403,100.352131,100.700312,99.667463,99.990869,98.506106,99.365054,99.756641,101.522543,100.413308,102.163892,101.259082,101.037799,99.765967,100.379789,101.328211,99.007065,99.462017,18.276914,99.229877,96.450136,100.364664,96.565579,100.673301,100.474585,97.254464
3747.735088,100.348253,100.695941,99.664297,99.984312,98.512487,99.365874,99.761098,101.531957,100.417343,102.176359,101.271125,101.039729,99.765795,100.379978,101.329557,99.005271,99.462451,18.278757,99.232473,96.452871,100.3604,96.566123,100.671692,100.479623,97.254213
3747.976146,100.344414,100.691849,99.661948,99.978398,98.519639,99.36676,99.766168,101.54202,100.422517,102.19013,101.284426,101.042503,99.766436,100.381001,101.331855,99.004057,99.463822,18.280611,99.235729,96.455457,100.35626,96.566994,100.670468,100.485776,97.253616
3748.217205,100.340545,100.688024,99.660348,99.973141,98.527245,99.367555,99.771576,101.552218,100.428456,102.20464,101.298418,101.04582,99.767655,100.382602,101.334874,99.003223,99.465975,18.282364,99.239367,96.457806,100.35229,96.568163,100.669652,100.492762,97.252541
3748.458263,100.33654,100.684414,99.65937,99.968513,98.534905,99.368086,99.776989,101.561901,100.434667,102.219175,101.31239,101.0493,99.769125,100.384439,101.338284,99.002493,99.468691,18.283903,99.24303,96.459841,100.348539,96.569597,100.669267,100.50019,97.250886
3748.699322,100.332256,100.680937,99.658837,99.964448,98.542154,99.368165,99.782041,101.570312,100.440566,102.232906,101.325519,101.052492,99.770434,100.386097,101.341679,99.001524,99.471698,18.285109,99.246298,96.461496,100.345064,96.571261,100.669336,100.507585,97.248584
3748.94038,100.327528,100.677489,99.658533,99.960844,98.548487,99.367602,99.786342,101.576626,100.4455,102.244922,101.336907,101.054905,99.771115,100.387108,101.344589,98.999929,99.474685,18.285872,99.24871,96.462724,100.341921,96.573116,100.669879,100.514405,97.245606
3749.181439,100.322172,100.673939,99.658215,99.957572,98.553366,99.366216,99.789492,101.579996,100.448792,102.254282,101.345624,101.056031,99.770664,100.386974,101.346516,98.997293,99.477315,18.286086,99.24978,96.463483,100.339163,96.575111,100.670911,100.520065,97.241961
3749.422497,100.316009,100.670155,99.657619,99.954487,98.556284,99.363839,99.79112,101.579578,100.449746,102.260044,101.350754,101.055361,99.768565,100.385198,101.346935,98.993204,99.47924,18.285661,99.249037,96.463766,100.336849,96.577215,100.672445,100.52397,97.237709
3749.663555,100.308867,100.666001,99.656481,99.95143,98.556754,99.36033,99.790883,101.574598,100.447713,102.261329,101.351442,101.05242,99.76432,100.381308,101.345344,98.987268,99.480121,18.284525,99.246039,96.463575,100.335031,96.579386,100.674489,100.525542,97.232946
3749.904614,100.300596,100.661346,99.65455,99.94824,98.55435,99.355583,99.788494,101.564382,100.442111,102.257364,101.346943,101.046793,99.75748,100.37488,101.341283,98.979135,99.479639,18.282627,99.240399,96.462936,100.333753,96.581584,100.677038,100.524249,97.227802
3750.145672,100.291081,100.656076,99.651597,99.944762,98.548728,99.34953,99.783733,101.548404,100.432465,102.247523,101.336658,101.038149,99.747667,100.365565,101.334358,98.968524,99.477519,18.27994,99.231805,96.461889,100.333052,96.583776,100.680082,100.519638,97.222439
3750.386731,100.280248,100.650099,99.647432,99.940858,98.539646,99.342152,99.776463,101.52631,100.418429,102.231366,101.320173,101.026254,99.734599,100.353108,101.324268,98.955233,99.473537,18.276461,99.220046,96.460494,100.332952,96.585927,100.683598,100.511352,97.21704
3750.627789,100.268071,100.643353,99.641913,99.936411,98.526975,99.333475,99.766636,101.49795,100.399809,102.20866,101.297282,101.010992,99.718105,100.337366,101.310816,98.939159,99.467538,18.272216,99.205015,96.458822,100.333468,96.588012,100.687554,100.499156,97.211803
3750.868847,100.25458,100.63581,99.634949,99.931337,98.510713,99.32357,99.754295,101.463379,100.376574,102.1794,101.267998,100.992366,99.698137,100.318312,101.293923,98.920305,99.459438,18.267254,99.186725,96.456959,100.334599,96.59001,100.691909,100.482949,97.206928
3751.109906,100.239858,100.627478,99.626512,99.925585,98.49098,99.312556,99.739573,101.422865,100.348862,102.143805,101.232555,100.970503,99.674775,100.296042,101.273636,98.898776,99.44923,18.261645,99.165305,96.454994,100.336334,96.591906,100.69661,100.462766,97.20261
3751.350964,100.224037,100.618403,99.61663,99.919141,98.46801,99.300585,99.722687,101.376871,100.31697,102.10231,101.191397,100.945644,99.64822,100.270767,101.250119,98.874783,99.436986,18.255482,99.140992,96.453025,100.338648,96.593694,100.701598,100.438777,97.199028
3751.592023,100.207297,100.608664,99.605389,99.912029,98.442148,99.287843,99.703922,101.326035,100.28134,102.055542,101.14515,100.918133,99.61879,100.242804,101.223651,98.848625,99.422849,18.248869,99.114126,96.451143,100.341503,96.595371,100.706806,100.411279,97.196334
3751.833081,100.189856,100.598371,99.592926,99.90431,98.413819,99.274536,99.683619,101.271137,100.242537,102.004289,101.094596,100.888399,99.586898,100.21256,101.194606,98.82068,99.407026,18.241922,99.085126,96.449441,100.344853,96.596944,100.712164,100.380677,97.194654
3752.074139,100.171959,100.587661,99.579421,99.896074,98.38352,99.260881,99.66216,101.213064,100.201223,101.949462,101.040633,100.856937,99.553037,100.180509,101.163438,98.791386,99.389777,18.234761,99.054476,96.447999,100.348643,96.598423,100.717597,100.347469,97.194073
3752.315198,100.153871,100.576687,99.565086,99.887441,98.351788,99.2471,99.639944,101.152767,100.158126,101.892055,100.984233,100.824281,99.517753,100.147177,101.130658,98.761218,99.371401,18.227506,99.022701,96.446889,100.352808,96.599822,100.723031,100.312215,97.194641
3752.556256,100.135863,100.565618,99.550158,99.878551,98.319181,99.23341,99.617377,101.091226,100.114007,101.833098,100.926402,100.790985,99.481624,100.11311,101.096813,98.730673,99.352224,18.220275,98.990345,96.446171,100.357283,96.601161,100.728391,100.275519,97.196365
3752.797315,100.118204,100.554626,99.534886,99.869555,98.286255,99.220011,99.594849,101.029408,100.069632,101.773622,100.868139,100.7576,99.445236,100.078862,101.06246,98.700246,99.332587,18.213174,98.957953,96.445888,100.361997,96.602459,100.733606,100.237999,97.199216
3753.038373,100.101149,100.543879,99.519519,99.860615,98.253544,99.207089,99.572728,100.968238,100.025744,101.71462,100.810404,100.724654,99.409162,100.044966,101.028152,98.670414,99.312826,18.206301,98.926048,96.446071,100.366877,96.603738,100.738612,100.200269,97.203127
3753.279431,100.084934,100.53354,99.504302,99.851889,98.221545,99.194801,99.551342,100.90857,99.983037,101.657016,100.754088,100.692638,99.37394,100.011925,100.994413,98.641622,99.293268,18.199739,98.895118,96.446735,100.371854,96.60502,100.743346,100.162917,97.207999
3753.52049,100.069765,100.523756,99.489463,99.843532,98.190703,99.183282,99.530975,100.851163,99.94214,101.601643,100.69999,100.661988,99.340063,99.980191,100.961728,98.614267,99.274216,18.193555,98.865604,96.447881,100.376858,96.606325,100.747755,100.126487,97.213704
3753.761548,100.055818,100.514659,99.47521,99.835687,98.161402,99.172635,99.511859,100.79667,99.903597,101.549221,100.648795,100.633081,99.307961,99.95016,100.930527,98.588691,99.255944,18.187802,98.837887,96.449496,100.381822,96.607672,100.751794,100.091466,97.220094
3754.002607,100.043231,100.506354,99.461724,99.828478,98.133959,99.162936,99.494173,100.745625,99.867861,101.500347,100.601072,100.606227,99.277995,99.92216,100.901178,98.565172,99.238688,18.182514,98.812285,96.451555,100.386682,96.609077,100.755424,100.058274,97.227002
3754.243665,100.032105,100.498928,99.449154,99.822012,98.108619,99.154232,99.478041,100.698438,99.835282,101.455487,100.557257,100.581661,99.250448,99.896446,100.873979,98.543921,99.222643,18.177711,98.789043,96.454022,100.391381,96.610552,100.758617,100.027259,97.234251
3754.484724,100.0225,100.492436,99.437621,99.816372,98.085555,99.146544,99.463537,100.655395,99.806107,101.41497,100.51766,100.559549,99.225526,99.873203,100.849156,98.52508,99.207961,18.173397,98.768339,96.456855,100.395865,96.612105,100.761351,99.998691,97.241658
3754.725782,100.014436,100.48691,99.427207,99.811617,98.064869,99.139867,99.450679,100.616661,99.780481,101.378997,100.482462,100.539985,99.203355,99.85254,100.826861,98.508722,99.194748,18.16956,98.750277,96.460001,100.400084,96.613743,100.763616,99.97276,97.24904
3754.96684,100.007896,100.482355,99.417966,99.80778,98.046595,99.134175,99.439443,100.582284,99.758445,101.347637,100.451722,100.522991,99.183984,99.834495,100.807171,98.494849,99.183064,18.166177,98.734893,96.463404,100.403996,96.615466,100.765408,99.949577,97.256222
3755.207899,100.002825,100.478747,99.409914,99.804867,98.0307,99.12942,99.429761,100.552206,99.739945,101.320838,100.42538,100.508529,99.167383,99.819037,100.790095,98.483403,99.172926,18.163214,98.722157,96.467002,100.407564,96.617271,100.766732,99.929179,97.263035
3755.448957,99.999136,100.476038,99.40304,99.802862,98.017096,99.12554,99.421529,100.526268,99.724836,101.298436,100.403273,100.496498,99.153458,99.806072,100.775572,98.474263,99.164309,18.160627,98.711976,96.470734,100.410757,96.61915,100.767601,99.911528,97.269327
3755.690016,99.99671,100.474158,99.397302,99.801721,98.00564,99.122457,99.414613,100.504224,99.712893,101.280164,100.385141,100.486745,99.142048,99.795448,100.763479,98.467256,99.157146,18.158365,98.704201,96.474537,100.413551,96.621093,100.768035,99.89652,97.274963
3755.931074,99.995401,100.473015,99.392631,99.801381,97.996142,99.120081,99.408856,100.48575,99.703817,101.265667,100.370637,100.47907,99.132936,99.786963,100.753638,98.462161,99.151339,18.15637,98.698633,96.478348,100.41593,96.623085,100.76806,99.883991,97.279833
3756.172132,99.995044,100.472499,99.388938,99.80176,97.988378,99.118314,99.404081,100.47046,99.697252,101.254514,100.359349,100.473235,99.125862,99.780369,100.745824,98.458717,99.146758,18.154585,98.695029,96.482107,100.417884,96.62511,100.767708,99.873723,97.283847
3756.413191,99.995454,100.472486,99.386114,99.802758,97.982091,99.117055,99.400103,100.45792,99.692794,101.246211,100.350804,100.46897,99.120526,99.775387,100.739769,98.456634,99.143247,18.152948,98.693111,96.485759,100.419411,96.627147,100.767015,99.865454,97.286945
3756.654249,99.996438,100.47284,99.384037,99.804263,97.977006,99.116197,99.396732,100.447658,99.690006,101.240222,100.344493,100.465984,99.116604,99.771713,100.735178,98.455602,99.140631,18.151401,98.692576,96.489253,100.420516,96.629175,100.766021,99.858889,97.289094
3756.895308,99.997797,100.473422,99.382573,99.806158,97.972836,99.115635,99.39378,100.439187,99.688433,101.235985,100.339883,100.463973,99.113758,99.769028,100.731735,98.455301,99.138723,18.149892,98.693102,96.492543,100.421215,96.631172,100.764767,99.853706,97.290291
3757.136366,99.999334,100.474089,99.381588,99.808319,97.969294,99.115266,99.39107,100.432012,99.687617,101.232928,100.336433,100.462631,99.111645,99.767007,100.729117,98.45541,99.137331,18.148371,98.694363,96.495591,100.421528,96.633115,100.763298,99.849573,97.290559
3757.377424,100.000861,100.474702,99.380947,99.810623,97.9661,99.114994,99.388438,100.425653,99.687113,101.230489,100.333617,100.461655,99.109937,99.765336,100.727002,98.455622,99.136264,18.1468,98.696036,96.498366,100.421484,96.634983,100.761656,99.846156,97.289951
3757.618483,100.002204,100.475131,99.380521,99.812955,97.962995,99.11473,99.385742,100.419656,99.686504,101.228134,100.330935,100.460763,99.108322,99.763715,100.725084,98.455653,99.135339,18.14515,98.697812,96.500845,100.421119,96.636754,100.759882,99.84313,97.288544
3757.859541,100.003209,100.475259,99.380195,99.815207,97.959743,99.114395,99.382865,100.413608,99.685416,101.225376,100.327933,100.459692,99.106525,99.761872,100.72308,98.455249,99.134388,18.143403,98.699406,96.503014,100.420476,96.63841,100.758016,99.840195,97.286437
3758.1006,100.003747,100.474985,99.379866,99.817285,97.956147,99.113925,99.379718,100.407151,99.68353,101.221788,100.324217,100.458216,99.104311,99.759573,100.720743,98.454198,99.133266,18.141552,98.700567,96.504866,100.419601,96.639936,100.756095,99.837082,97.283748
3758.341658,100.003718,100.47423,99.379455,99.81911,97.952047,99.113265,99.376241,100.399994,99.680591,101.217018,100.319464,100.456147,99.101495,99.756625,100.717869,98.452338,99.131851,18.139605,98.701088,96.506402,100.418546,96.64132,100.754151,99.833563,97.280606
3758.582716,100.003056,100.472937,99.378901,99.820624,97.947332,99.11238,99.372407,100.391915,99.676417,101.2108,100.313435,100.453341,99.097947,99.752886,100.714304,98.449559,99.130054,18.13758,98.700806,96.50763,100.417364,96.642553,100.752212,99.82946,97.277152
3758.823775,100.001726,100.471075,99.37817,99.821785,97.941938,99.111246,99.368221,100.382775,99.670905,101.202962,100.305977,100.449703,99.093597,99.748264,100.709946,98.445806,99.127817,18.135508,98.699614,96.508568,100.416109,96.643633,100.750303,99.824648,97.273527
3759.064833,99.999728,100.468639,99.377252,99.822573,97.935851,99.109856,99.363714,100.372511,99.66403,101.193424,100.297029,100.445187,99.088434,99.742724,100.704751,98.441081,99.125117,18.133428,98.697455,96.509234,100.414836,96.64456,100.748443,99.819062,97.269872
3759.305892,99.997094,100.46565,99.376161,99.822987,97.929104,99.108219,99.358946,100.361142,99.655843,101.182204,100.286616,100.439798,99.082504,99.736282,100.698729,98.435441,99.121961,18.131391,98.694331,96.509655,100.413595,96.645339,100.746647,99.812692,97.26632
3759.54695,99.993884,100.462153,99.374933,99.823041,97.921777,99.106355,99.353997,100.348759,99.646464,101.16941,100.27485,100.433585,99.075905,99.729002,100.691939,98.428989,99.118389,18.129449,98.690292,96.50986,100.412435,96.645982,100.744929,99.805584,97.262992
